id,title,release_date,overview,genres,keywords,cast,directors,writers,spoken_languages,streaming_platforms,rating,vote_count,popularity,runtime,poster_url
627375,Aniyankunjum Thannalayathu,2019-08-30,An easygoing young man learns the value of traditions when he goes abroad.,['Drama'],[],"['Kiaan', 'Renji Panicker', 'Indrans', 'Maathu', 'Geetha']",['Rajeev Nath'],"['Rajeev Nath', 'Vinu Abraham']",['Malayalam'],[],4.0,1,0.2841,113,https://image.tmdb.org/t/p/w500/3g0PFIMTZc52lU90qPeRtTralYY.jpg
914416,Oruthee,2022-03-18,"Radhamani, a ticket collector in a government boat, tries to take a gold loan in exchange for her daughter’s new necklace. What awaits her is a ton of problems that he hardly foresaw.",['Drama'],[],"['Navya Nair', 'Vinayakan', 'Saiju Kurup', 'Geethi Sangeetha', 'Shiny Sarah']",['V. K. Prakash'],['Suresh Babu'],['Malayalam'],[],6.2,4,0.2178,135,https://image.tmdb.org/t/p/w500/a4oK8quaOGsSSGkHeWQtXHSdtpY.jpg
567339,Karinkannan,2018-12-06,,"['Drama', 'Comedy']",[],"['Saju Navodaya', 'Vijayaraghavan', 'Sreeja Das', 'Seema G Nair', 'Sasi Kalinga']",['Pappan Naripatta'],"['K. Satheesh Babu', 'Tabu Ghosh']",['Malayalam'],[],0.0,0,0.123,118,https://image.tmdb.org/t/p/w500/2FZGagnvkRn8Lk0XnCEjzVS39RU.jpg
835317,Swapnarajyam,2019-10-05,A youngster hailing from a middle-class family must face off against overwhelming odds to succeed in life.,['Drama'],[],"['Ranji Vijayan', 'Jagadish', 'Narayanankutty', 'Mamukkoya', 'Maala Parvathi']",['Ranji Vijayan'],['Ranji Vijayan'],['Malayalam'],[],1.0,1,0.1785,119,https://image.tmdb.org/t/p/w500/tPcZ4gql32bVpQTsrNPtdugRHXB.jpg
376328,Lokha Samastha,2015-07-03,"'Loka Samastha' talks of the tale of Chithal Rajan (Kalabhavan Mani), who had witnessed his dad being slaughtered by the cops in cold blood. Rajan emerges to be a revolutionary who flees from one city to the other, with the police hot on his heels.",['Drama'],['death'],"['Anu Mohan', 'Poojitha Menon', 'Kalabhavan Mani', 'K. B. Ganesh Kumar', 'Aju Varghese']",['Sajith Sivan'],['N R Suresh Babu'],['Malayalam'],[],0.0,0,0.1556,112,https://image.tmdb.org/t/p/w500/5yhdZURPYdmNmfDbgQ20bRirsbg.jpg
532219,Velakkariyayirunnalum Neeyen Mohavalli,2018-06-15,The movie highlights the issues of attachment and detachment in human relationships through the events that occur in the life of a girl before and after her romantic affair.,"['Romance', 'Comedy']",[],"['Rahul Madhav', 'Shravya', 'Rizabawa', 'Prasanth Alexander', 'Madhu']",['Govind Varaha'],['Govind Varaha'],['Malayalam'],[],0.0,0,0.2622,126,https://image.tmdb.org/t/p/w500/bLjuKtjp7y9VE7dFnnvSRTRkLqX.jpg
1108194,Queen Elizabeth,2023-12-29,Follows a hot-headed woman and her romantic clashes with a charming man.,"['Comedy', 'Romance', 'Drama']",[],"['Meera Jasmine', 'Narain', 'Shruthi Rajanikanth', 'Mallika Sukumaran', 'Ramesh Pisharody']",['Padmakumar M'],['Arjun TS'],['Malayalam'],[],5.0,4,0.1845,0,https://image.tmdb.org/t/p/w500/8EhkCeQKd1h9DVbMgMIAzJlaeIz.jpg
969831,Poovan,2023-01-20,"The day to day life of Hari, who suffers from sleeplessness, takes a turnaround with the arrival of a rooster next door.","['Drama', 'Comedy']",[],"['Antony Varghese', 'Sajin Cherukayil', 'Vineeth Vishwam', 'Vineeth Vasudevan', 'Varun Dhara']",['Vineeth Vasudevan'],['Varun Dhara'],['Malayalam'],['Zee5'],4.8,4,0.1404,138,https://image.tmdb.org/t/p/w500/g1VUJGIMXWsABYoilUl2seovt50.jpg
549227,Savaari,2018-07-20,"A man, Savari, does odd jobs in the town of Thrissur. However, an incident happens that changes his life forever.",['Drama'],[],"['Suraj Venjaramoodu', 'Jayaraj Warrier', 'Sunil Sukhada', 'Shivaji Guruvayoor', 'Baiju V.K.']",['Asok Nair'],['Asok Nair'],['Malayalam'],[],4.0,1,0.2096,96,https://image.tmdb.org/t/p/w500/rxnvOqR6qesaqcAhGM5XP90a7Vj.jpg
398562,Kattumakkan,2016-02-12,"Kattumakkan is an Indian feature film directed by Shalil Kallur made in Malayalam-language starring veterans Mukesh, Vijay Menon and Nassar along with a galaxy of newcomers and supporting actors",['Thriller'],"['village', 'revenge', 'family', 'planning']","['Mukesh', 'Anju Nair', 'Vijay Menon', 'Nassar', 'Dharmajan Bolgatty']",['Shalil Kallur'],['Shalil Kallur'],['Malayalam'],[],0.0,0,0.1984,124,https://image.tmdb.org/t/p/w500/uqynzcBUTX6c9XHAA3oVXGoSHLP.jpg
532209,Mazhayathu,2018-05-25,"One day, a bizarre incident shakes the whole family and ruins their happiness. Venugopal finds himself being the victim of people's angry reactions and to make matters worse, he is shocked to find the reason behind the reactions.","['Family', 'Drama']",[],"['Aparna Gopinath', 'Nikesh Ram', 'Nandana Varma', 'Manoj K Jayan', 'Sunil Sukhada']",['K. P. Suveeran'],['K. P. Suveeran'],['Malayalam'],"['Amazon Prime Video', 'Amazon Prime Video with Ads']",3.5,2,0.1985,122,https://image.tmdb.org/t/p/w500/tFSw3dvfqCLJQBCF8kBupY86cD6.jpg
1160937,Nila,2023-08-04,"Dr. Malathy gets confined to a room after an accident. Having lived a busy life all her life, she finds her new routine of silence and dependency very difficult to handle. She discovers a new friendship to cope with her loneliness and isolation.",['Drama'],[],"['Shanthi Krishna', 'Vineeth Radhakrishnan', 'Mamukkoya', 'Mini IG', 'Madhupal']",['Indu Lakshmi'],['Indu Lakshmi'],['Malayalam'],[],0.0,0,0.1697,95,https://image.tmdb.org/t/p/w500/vk5If0hcECzKRvyLp11TtsCMfkL.jpg
406162,Anuraga Karikkin Vellam,2016-07-07,The life of a father and son and their life experience when son tries to breakup with his lover.,['Comedy'],"['engineer', 'romance', 'break-up', 'police officer', 'jobless', 'phone call', 'wedding day']","['Biju Menon', 'Asif Ali', 'Asha Sarath', 'Rajisha Vijayan', 'Sreenath Bhasi']",['Khalid Rahman'],['Naveen Bhaskar'],['Malayalam'],['Sun Nxt'],7.148,27,0.204,130,https://image.tmdb.org/t/p/w500/np91tdbrH6RrWp0XphRzXb7YRNi.jpg
1035043,Yes,2022-12-10,"Sudharma is a home baker. She is looking for a support to deliver her cakes to clients across the city. When a young girl, Alma, visits her, Sudharma believes that she has come in response to her request. However, the girl has a different story to tell. A short interaction between the two inside the house, which is also Sudharma’s bakery, changes both their lives and they realise how their stories merge to give a new meaning to their existences.",[],[],"['Namitha Pramod', 'Sajitha Madathil', 'Sudheesh', 'Asha Aravind']",['Sidhartha Siva'],[],['Malayalam'],[],0.0,0,0.1299,113,https://image.tmdb.org/t/p/w500/2wbk6Fkrbzm5n4tIQCryC8yVZFm.jpg
1338796,Manorajyam,2024-08-30,"Manu Keraleeyan, a Melbourne businessman, falls for a Malayali girl. His friend Bluetooth Ravi flirts online, while another friend's wife elopes with a guy she met online. Testing his wife's loyalty triggers a chain reaction that transforms his life.","['Drama', 'Comedy']",[],"['Govind Padmasoorya', 'Ranjitha Menon', 'Gokulan', 'Navas Vallikkunnu']",['Rasheed Parakkal'],['Rasheed Parakkal'],['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",3.0,1,0.1524,107,https://image.tmdb.org/t/p/w500/5eGq9SuewBPnGUBXidApsqzXHW6.jpg
635903,Manoharam,2019-09-27,"Manoharan is a poster artist struggling to find respect for his profession, after the advent of printing technology. He tries hard to get into the mainstream, by picking up design software skills. Will he succeed?","['Comedy', 'Drama']",[],"['Vineeth Sreenivasan', 'Aparna Das', 'Delhi Ganesh', 'Adhish Praveen', 'Deepak Parambol']",['Anvar Sadik'],['Anvar Sadik'],['Malayalam'],[],5.9,14,0.2547,122,https://image.tmdb.org/t/p/w500/cNWfJlveyMEbiORrKmFKZZRDx75.jpg
1107896,Ammachi Koottile Pranayakalam,2021-11-19,Munna falls unconditionally in love with Riya who belongs to a different caste. Their grandmothers understand the difficulties they face in their relationship.,"['Comedy', 'Family', 'Romance']",[],"['Kaviyoor Ponnamma', 'Baiju Johnson', 'Sheela', 'Sameena', 'Sathar Sulaiman']",['Rasheed Palluruthy'],"['Rasheed Palluruthy', 'Rasheed Palluruthy']",['Malayalam'],[],2.0,1,0.1748,138,https://image.tmdb.org/t/p/w500/Ad4x1V0qreJK2IW2TRc7nIBejOb.jpg
496961,Daivame Kaithozham K.Kumar Akanam,2018-01-12,"Krishna Kumar, an idler, swaps roles with his hardworking wife as a challenge, in the presence of God. However, their lives turn upside down as God refuses to let them go back to their normal routine.","['Fantasy', 'Comedy', 'Family']",[],"['Jayaram', 'Anusree Nair', 'Sreenivasan', 'Salim Kumar', 'Nedumudi Venu']",['Salim Kumar'],"['Salim Kumar', 'Salim Kumar']",['Malayalam'],['Zee5'],2.8,3,0.1423,146,https://image.tmdb.org/t/p/w500/fa1h6wViIYghz2pLD358POm8SCn.jpg
1530924,The Case Diary,2025-08-21,"CI Christy Sam goes to Tamil Nadu as part of capturing some interstate criminals, and at the end of that mission, he happens to find out the fact that his long-lost twin brother, Aju from the orphanage, had died under suspicious circumstances. Christy starts investigation to find out his brother's killer.","['Crime', 'Thriller']",[],"['Ashkar Saudan', 'Rahul Madhav', 'Vijayaraghavan', 'Sakshi Agarwal', 'Riyaz Khan']",['Dileep Narayanan'],['A K Santhosh'],['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",0.0,1,0.1306,137,https://image.tmdb.org/t/p/w500/uAvdm9pTSgjZINlQ0OtnHYwB4XF.jpg
509106,Sughamano Daveede,2018-03-02,,"['Comedy', 'Drama']",[],"['Manju Satheesh', 'Sudheer Karamana', 'Chethan Jayalal', 'Bhagath Manuel', 'Arya Babu']","['Anup Chandran', 'Raja Mohan']","['Tomy Kiriyanthan', 'Krishna Poojappura']",['Malayalam'],[],0.0,0,0.1457,122,https://image.tmdb.org/t/p/w500/9Jbaj7FifFetIV432DQJ6OEh81F.jpg
903548,Patterns of life: Prana,2021-10-01,"A documentary tracing the lives of three tribal communities from Idukki district of Kerala in India, narrating their daily encounters.",['Documentary'],[],['Nassar'],"['Vipin A. Davis', 'Shino Cherian']",[],['Malayalam'],[],0.0,0,0.2711,54,https://image.tmdb.org/t/p/w500/hLVGlfFLC6mrmnfwnfSy4s1Y0oz.jpg
900891,Vaathil,2023-09-22,,"['Drama', 'Thriller']",[],"['Vinay Forrt', 'Anu Sithara', 'Krishna Shankar', 'Rachana Narayanankutty', 'Sunil Sukhada']",['Sarju Ramakanth'],['Shamnad Shabeer'],['Malayalam'],[],0.0,0,0.229,129,https://image.tmdb.org/t/p/w500/x8hwNFNJSwIStdv0zGZtkG989iD.jpg
881420,Momo in Dubai,2023-02-03,"Momo a poor kid from Kerala wants to see Burj Khalifa, but he chooses to illegally fly to Dubai which gets him arrested and jailed.","['Drama', 'Family']",[],"['Aneesh G Menon', 'Anu Sithara', 'Johny Antony', 'Sruthi Jayan']",['Ameen Aslam'],"['Zakariya Mohammed', 'Ashif Kakkodi']",['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",4.5,2,0.1249,103,https://image.tmdb.org/t/p/w500/uaj6jwRt7dowCLh2u1A4jbuwVEZ.jpg
509331,Nikkah,2015-10-16,"The film titled ‘Nikkah’ featuring Sreentha Bhasi, Shekar Menon and Samskruthy Shenoy in lead roles. Touted as a comedy entertainer, the story of the film revolves around some incidents connected with a marriage.","['Comedy', 'Drama']",[],"['Sreenath Bhasi', 'Captain Raju', 'Samskruthy Shenoy', 'Sekhar Menon']",['Azad Alavil'],[],['Malayalam'],[],0.0,0,0.1468,110,https://image.tmdb.org/t/p/w500/mPJ90k2VVIY83r5TJDFCQDO4BF2.jpg
371235,Ben,2015-11-06,"The film, which revolves around the story of a 10-year-old boy named Ben, played by Gaurav Menon, shows how adults address major issues of our society confronting children.  The film also has Suraj Venjaramoodu (as Ben's father Justin), Anjali Upasana (as Ben's mother Asha) and Nila Noushad.  A major highlight of the film is the acting debut of Biju Menon's ""Vellimoonga"" director Jibu Jacob, who is seen as Suraj's brother.  Produced by Sajan K. George under the banner of Vibgyor films, the cinematography has been done by Hari Nair. Vipin has handled the scripting as well as penned the lyrics, composed music and the background score for the film.",['Drama'],['school'],"['Gourav Menon', 'Suraj Venjaramoodu', 'Anjali Aneesh Upasana', 'Anwar Shereef', 'Aju Varghese']",['Vipin Atley'],"['Vipin Atley', 'Vipin Atley']",['Malayalam'],"['Sun Nxt', 'VI movies and tv']",6.8,5,0.1283,110,https://image.tmdb.org/t/p/w500/1frCPb3hsXsKtdMgvyBjMlhMm6q.jpg
1001987,Haya,2022-11-25,,"['Drama', 'Romance']","['love with vanity', 'love with modesty']","['Chaithania Prakash', 'Akshaya Udhayakumar', 'Guru Somasundaram', 'Indrans', 'Lal Jose']",['Vasudev Sanal'],['Manoj Bharathy'],['Malayalam'],[],10.0,1,0.1741,0,https://image.tmdb.org/t/p/w500/7BrMI9kMU95zSAuYlh4RSdLK9GF.jpg
428798,Moonam Naal Njayarazhcha,2016-03-18,"The film takes a deeper look at the social status of people who are forcefully converted to a different religious belief, and how they are looked down upon.",['Drama'],"['religion', 'convert', 'social']","['Salim Kumar', 'Babu Antony', 'Jyothi Krishna', 'Jagadish', 'Janardhanan']",['T. A. Razzaq'],['T. A. Razzaq'],['Malayalam'],[],8.0,1,0.1819,103,https://image.tmdb.org/t/p/w500/dSlAjMnZeYcbulMWEHxYLnrM76y.jpg
805987,Backpackers,2021-03-14,"Based on a true story, Backpackers follows the lives of a couple with terminal cancer as they spend the last few months of their lives fulfilling their adventurous dreams.","['Drama', 'Romance']",[],"['Kalidas Jayaram', 'Karthika Nair', 'Renji Panicker']",['Jayaraj'],[],['Malayalam'],[],5.0,2,0.1653,96,https://image.tmdb.org/t/p/w500/8OathnQbbbM7ZNfi0Yh9vvdhPrv.jpg
466678,Paulettante Veedu,2016-12-09,"Paulettan is a big businessman from Thrissur who has the Midas touch and is also a very hardworking person. But he is not a native of Thrissur as at a very young age, he came to Thrissur with his mother. He gained everything through his hard work and finally became one of the richest businessmen in Thrissur.  His experiences turned him into a miser and he leads a simple life without spending his money lavishly. This miserly attitude of Paulettan has its reverberations primarily on his family members his mother Thressiamma, wife Rosamma, and their two daughters Sara and Sneha. Sara falls in love with Amal, the son of a Gulf Malayali. Amal leads a lavish life and Sara's love is a revolt against her father's thrifty behavior. The resulting incidents in the life of Paulettan and his family are plotted in Paulettante Veedu.","['Drama', 'Family']",[],"['Amal Unnithan', 'Manasa Radhakrishnan', 'Saikumar', 'Sudheer Karamana', 'Kalasala Babu']",['Dileep Narayanan'],"['Dileep Narayanan', 'Sarath G. Mohan', 'Dileep Narayanan']",['Malayalam'],['VI movies and tv'],0.0,0,0.3247,106,https://image.tmdb.org/t/p/w500/p2bvFF4N3EQWYIO3ZPKy0nay2nF.jpg
411783,Njan Ninnodu Koodeyundu,2015-03-22,"Damanan and Madanan are thieves, who have been trying to pull off a good burglary. The break-in they plan goes downhill and the duo jump into a river in an attempt to escape. They lose consciousness while swimming, but both see a dream in which they are washed ashore in a land sans commercialization.",['Drama'],[],"['Sidharth Bharathan', 'Vinay Forrt', 'Aparna Vinod', 'Jaise Jose', 'Madhupal']",['Priyanandanan'],"['Priyanandanan', 'Pradeep Mandur']",['Malayalam'],[],0.0,0,0.2001,105,https://image.tmdb.org/t/p/w500/Au1qO2tQv62MiXTDXyg9uFVRzmC.jpg
1472817,Dasettante Cycle,2025-03-14,"A security guard's mundane life transforms when unexpected events affect his family, leading him through a series of incidents that challenge his perspectives on society.",['Drama'],[],"['Hareesh Peradi', 'Anjana Appukuttan', 'Vydhi Peradi', 'Akhil Kavungal']",['Akhil Kavungal'],['Akhil Kavungal'],['Malayalam'],"['Amazon Prime Video', 'ManoramaMax', 'ManoramaMAX Amazon Channel', 'Amazon Prime Video with Ads']",4.5,2,0.1028,118,https://image.tmdb.org/t/p/w500/cZtFexzmRX9hvMwPDZCSwRPSvjS.jpg
926575,Philip's,2023-12-01,Unforeseen events arose in Philip's joyful family disrupting their happiness. They must tackle these hiccups and regain their life in a better way,"['Drama', 'Family']",[],"['Mukesh', 'Innocent', 'Noble Babu Thomas', 'Navani Devanand', 'Quinn Vipin']",['Alfred Kurian Joseph'],"['Mathukutty Xavier', 'Alfred Kurian Joseph']","['Kannada', 'Malayalam', 'Tamil']",['ManoramaMax'],6.7,7,0.2425,106,https://image.tmdb.org/t/p/w500/3yvbNu251U2LwCFFblqrgBN2LFS.jpg
900217,Solomante Theneechakal,2022-08-18,"The friendship of two young women police constables, Suja and Glyna is put to test when Suja`s lover Sharath gets involved in a crime. Will their friendship stand the test of time when this murder mystery is unveiled?","['Romance', 'Thriller']",[],"['Joju George', 'Vincy Aloshious', 'Darsana Sudarshan', 'Addis Antony Akkara', 'Manikandan Achari']",['Lal Jose'],['P.G.Prageesh'],['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",6.0,1,0.1795,135,https://image.tmdb.org/t/p/w500/8OaOZ5lymaVLfITiCZ0d08Orl2I.jpg
1231420,Vishesham,2024-07-19,Set in the background of the densely crowded city of Cochin. A city filled with the advertisements of fertility clinics. Flavoured with humour Vishesham conveys the story of today's world of fertility treatments.,"['Comedy', 'Family', 'Drama']",[],"['Chinnu Chandini Nair', 'Anand Madhusoodhanan', 'Johny Antony', 'Baiju Johnson', 'P. P. Kunhikrishnan']",['Sooraj Tom'],['Anand Madhusoodhanan'],['Malayalam'],"['Amazon Prime Video', 'ManoramaMax', 'VI movies and tv', 'ManoramaMAX Amazon Channel', 'Amazon Prime Video with Ads']",6.0,3,0.1833,136,https://image.tmdb.org/t/p/w500/sKuqlKOpjwRUv8euNp4d8hxHGZx.jpg
599043,Prashna Parihara Shala,2019-03-01,"A family finds trouble when they move to a small village that is a regional hub for human trafficking; not only does the family have to contend with the local gang, but also with the corrupt government and police that aid them in their crimes.",['Comedy'],[],"['Akhil Prabhakar', 'Kalabhavan Navas', 'Kiran Raj', 'Jayan Cherthala', 'Shivaji Guruvayoor']",['Shabeer Yena'],"['Rishi Mamankara', 'Dileep Kottayam']",['Malayalam'],[],1.0,1,0.1948,125,https://image.tmdb.org/t/p/w500/lvnMp1BcH0Ifl3MpdbU5qLv5IJT.jpg
876963,The Secret of Women,2025-01-31,A wealthy executive and a struggling artist encounter a mysterious drifter whose presence forces them to face buried truths and reshape their lives.,"['Thriller', 'Drama']",[],"['Niranjana Anoop', 'Aju Varghese', 'Suma Devi', 'Srikant Murali', 'Adheesh Damodar']",['Prajesh Sen'],['Prajesh Sen'],['Malayalam'],[],2.0,1,0.2095,98,https://image.tmdb.org/t/p/w500/4i5fASW00eO5DrhbcGkJGVrOQUi.jpg
1135776,Mea Culpa,2023-06-02,"A caught young lady's life fills in as the focal point of the story. With obscure intentions, the risky man attempts to go after her. Things go off in a strange direction since it incorporates stowed away retaliation.","['Crime', 'Thriller']",['mea culpa'],"['Kailash', 'Sarath Kumar', 'Ambika Mohan', 'Jaffer Idukki', 'Sohan Seenulal']",['Navaz Ali'],['Navaz Ali'],['Malayalam'],[],4.0,2,0.1436,118,https://image.tmdb.org/t/p/w500/xzHta7XOIjVpv3Xo98PJnLpB8eT.jpg
509104,Khaleefa,2018-03-02,Khaleefa is a socio-political drama that boldly portrays the still prevailing economic inequalities amongst the religious minorities of Kerala.,['Drama'],[],"['Nedumudi Venu', 'Aneesh G Menon', 'Tini Tom', 'Shivaji Guruvayoor', 'Sajitha Madathil']",['Mubi Huque'],['Mubi Huque'],['Malayalam'],[],0.0,0,0.1512,138,https://image.tmdb.org/t/p/w500/mbM1rW8ixpplIl6kGc7a8XkWf4V.jpg
573542,The Sound Story,2019-04-05,The films narrates the story of a sound designer who strives hard to realize his dream of recording all the sounds of the Thrissur Pooram.,[],[],"['Resul Pookutty', 'Joy Mathew', 'Sunil Sukhada']",['Prasad Prabhakar'],['Prasad Prabhakar'],"['Tamil', 'Malayalam', 'Hindi']",[],0.0,0,0.2111,0,https://image.tmdb.org/t/p/w500/sDFevVB0JXZkz7mRNU9qInbZB6N.jpg
509116,Theneechayum Peerankippadayum,2018-03-02,,[],[],"['Vineeth Mohan', 'Ambika Mohan', 'Sunil Sukhada', 'Sasi Kalinga']",['Haridas'],"['K.P. Sunil', 'Haridas']",['Malayalam'],[],0.0,0,0.1641,0,https://image.tmdb.org/t/p/w500/vRS3aMjPALIV8iGvLCnNGWNvzx2.jpg
1006455,Ini Utharam,2022-10-07,"A woman goes to a police station claiming she had murdered one person. Though the police suspect foul play, the investigation starts.","['Thriller', 'Crime']",[],"['Aparna Balamurali', 'Kalabhavan Shajon', 'Harish Uthaman', 'Chandhunadh', 'Siddique']",['Sudheesh Ramachandran'],['Ranjith Unni'],['Malayalam'],['Zee5'],5.3,6,0.2581,119,https://image.tmdb.org/t/p/w500/82X4cXmEYncGDDv7cvogdoYsAo4.jpg
1424065,Innalekal Thalirkkumbol,2023-10-06,"Sreekala juggles her roles as a devoted wife, caring mother, and passionate lover. Despite societal pressures, she remains steadfast in living life on her own terms, determined to forge her own path.",['Drama'],[],"['Stephy Leon', 'Joyson Jose', 'Sarath Krishnan', 'Pramod Veliyanad']",['Sadanandan .M.V'],['Sadanandan .M.V'],['Malayalam'],"['ManoramaMax', 'ManoramaMAX Amazon Channel']",2.0,1,0.1295,106,https://image.tmdb.org/t/p/w500/nH67goWWDZXyjYxoDa3c3B8quYu.jpg
877286,Sayanna Varthakal,2022-08-05,"Dennis, an independent journalist, interviews whistleblower Ravi Kumar. As the interview progresses, it becomes clear that the situation is significantly more complicated than it appears to be, and it will forever alter their lives.","['Drama', 'Comedy']",[],"['Gokul Suresh', 'Dhyan Sreenivasan', 'Aju Varghese', 'Anand Manmadhan', 'Makrand Deshpande']",['Arun Chandu'],"['Sachin R Chandran', 'Arun Chandu']",['Malayalam'],"['Sun Nxt', 'VI movies and tv']",5.3,3,0.1335,120,https://image.tmdb.org/t/p/w500/wx4dceWUtyuSIAqm1aD41f3nr3q.jpg
548788,Ennaalum Sarath..?,2018-07-27,"Elizabeth is an orphan, raised in a convent, who is loved by all. Yet, one night, the good-natured teenager is found dead under mysterious circumstances. Her death throws the students of her college into the throes of a protest lead by her best friend and confidante Mikki. Elizabeth’s life is then opened up threadbare to find what killed her.","['Mystery', 'Thriller']",[],"['Charlie Joe', 'Balachandra Menon', 'Parvathy Arun', 'Nithya Naresh', 'Surabhi Lakshmi']",['Balachandra Menon'],['Balachandra Menon'],['Malayalam'],[],0.0,0,0.3728,131,https://image.tmdb.org/t/p/w500/7fYMwyZqoIrLdDdx95Npx9oaWtA.jpg
433816,Koppayile Kodumkaattu,2016-09-30,"A taxi driver from Alleppey who always tries to keep his wife happy by taking her to very materialistic trips. She becomes more greedy and in order to keep her happy, he knowingly or unknowingly undertakes few tasks that gets him trapped.",['Drama'],"['wife', 'taxi driver', 'family drama', 'turist', 'greedy']","['Sidharth Bharathan', 'Shine Tom Chacko', 'Parvatii Nair', 'Nishanth Sagar', 'Nyra Banerjee']",['Soujan Josseph'],['Rajesh K. Narayan'],['Malayalam'],[],4.0,2,0.145,108,https://image.tmdb.org/t/p/w500/5HRiiMTagGEESKb7I7CgTv7VK7m.jpg
1255633,Vayasethrayaayi Muppathiee,2024-03-29,"Vayasethrayaayi? Muppathiee...! is the story of 37 yesr old Brigeesh, in search of a bride, even though he has crossed his marriage age. His attempt to marry and settle in life gets postponed everytime as his bride search always ends in disaster for Brigeesh.",['Drama'],[],"['Prasant Murali', 'Chithra Nair', 'Shiju UC', 'Manju Pathrose', 'Remya Suresh']",['Pappan T Nambiar'],"['Shiju UC', 'Faizal Abdullah']",['Malayalam'],[],2.0,1,0.1996,142,https://image.tmdb.org/t/p/w500/ddPFL9UgzfkpjnAStRfCNre8vzV.jpg
842106,Watchmaker At Time's End,2020-05-29,"A failed marriage. A watchmaker. Meteorites. Time is uncomfortably relative in this Kerala town, and our hero struggles to make the perfect watch to keep up with the times.","['Animation', 'Science Fiction']","['meteorite', 'watchmaker']","['Vishnu Chandran', 'Kiran Ravindran', 'Sunakshi Puri', 'Shaheen Sheriff']",['Shaheen Sheriff'],[],['Malayalam'],[],7.0,1,0.2063,5,https://image.tmdb.org/t/p/w500/pLMadg6GfrNobfO60ZwczGHYi7s.jpg
811554,Aarkkariyam,2021-04-01,"Shirley and Roy in the middle of an impending Covid lock-down and a personal financial crisis, leave their Mumbai home for Shirley's home in Pala where her father Ittyavira stays. Roy soon finds that her home is not what he thought it is.",['Drama'],[],"['Biju Menon', 'Parvathy Thiruvothu', 'Sharafudheen', 'Saiju Kurup', 'Arya Salim']",['Sanu John Varghese'],"['Arun Janardanan', 'Rajesh Ravi', 'Sanu John Varghese']","['Hindi', 'Malayalam']","['Amazon Prime Video', 'Amazon Prime Video with Ads']",7.4,19,0.1531,126,https://image.tmdb.org/t/p/w500/dDZlfPMOkC4rNFHbcTNlgRjagvL.jpg
782569,Kozhipporu,2020-03-06,"The story revolves around two families, portraying their relationships and how they can change over time.","['Drama', 'Comedy', 'Family']",[],"['Navajith Narayan', 'Veena Nandakumar', 'Jinoy Janardhanan', 'Indrans', 'Pauly Valsan']","['Jibit George', 'Jinoy Janardhanan']",['Jibit George'],['Malayalam'],[],4.7,3,0.246,98,https://image.tmdb.org/t/p/w500/nYPpJaL8EiqqQp2Ck5ODjtMvBRU.jpg
466846,Campus Diary,2016-12-02,"Nikhil, a student who joins a college for his post graduate course. Being a guy with a modern personality, Nikhil wants to bring about social changes. As part of an NSS camp, he goes to a village where some interesting events happen and this is what the movie revolves around.",['Drama'],"['politics', 'politician', 'college student']","['Sudev Nair', 'Gauthami Nair', 'Suraj Venjaramoodu', 'V S  Achuthanandan', 'Joy Mathew']",['Jeevan Das'],['Vineesh Palayad'],['Malayalam'],[],0.0,0,0.3433,145,https://image.tmdb.org/t/p/w500/4ZMiakqV6Ut3sZXj6dRnqS6RHgo.jpg
864687,Aanaparambile WorldCup,2022-11-25,"A small village in the northern part of Kerala is getting ready to witness the football World Cup. The life of a nine-year-old boy, an ardent football fan, is transformed when an unexpected guest arrives in his life.","['Drama', 'Thriller']",[],"['Antony Varghese', 'Balu Varghese', 'Saiju Kurup', 'Manoj K Jayan', 'I. M. Vijayan']",['Nikhil Premraj'],['Nikhil Premraj'],['Malayalam'],[],1.0,1,0.1871,124,https://image.tmdb.org/t/p/w500/gaGOyxBTFPqHS9Nb1KhUlvfZKpP.jpg
491240,Kanthari,2015-06-19,"Kanthari is the story of Rani, who is brought up by some prostitutes in Kochi. They give her good education and have great hopes about her. Since she is born and brought up in difficult situations she grows as a fearless and bold girl. ‘Kanthari’ is a thriller that takes a peek into certain present day social issues.",['Comedy'],[],"['Rachana Narayanankutty', 'Sekhar Menon', 'Subiksha', 'Rajshri Nair', 'Sreejith Ravi']",['Ajmal'],[],['Malayalam'],[],0.0,0,0.1754,112,https://image.tmdb.org/t/p/w500/xKgSPj0XeHbeJAEwbXr63ZVbj7w.jpg
848214,Velukkakka Oppu Ka,2021-07-06,"The movie depicts the story of ""Velukkakka"" who is an unprivileged lower cast man, belonging to be a backward class of the society.",['Drama'],[],"['Indrans', 'Nazeer Sankranthi', 'Saju Navodaya', 'Uma K.P']",['Ashok R Kalita'],[],['Malayalam'],[],4.0,1,0.1093,101,https://image.tmdb.org/t/p/w500/XqgWyTrLCv2dMoOeU4WAEblRvR.jpg
